Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
65-74,F,High,Chronic,Arthritis,Primary Care,Physician10,7,7,0.115569275,0.254252405,0.242145148,0.121954512,0.825867316,0.100718245,0.15244314,1.816908096,0.276975175,0.138584672,1.69804495,0.235323003,0.068808953,0.825867316,0.056827065,0.086011191,1.816908096,0.156274429,0.08191542,1.69804495,0.139096065
65-74,F,High,Chronic,Arthritis,Primary Care,Physician13,12,12,0.235731863,0.518610099,0.49391438,0.121954512,1.684558815,0.205439548,0.15244314,3.706029392,0.564958756,0.138584672,3.463578871,0.479998943,0.068808953,1.684558815,0.115912728,0.086011191,3.706029392,0.318760001,0.08191542,3.463578871,0.283720517
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician25,18,18,0.332766345,0.732085958,0.697224722,0.121954512,2.377975009,0.290004781,0.15244314,5.23154502,0.797513148,0.138584672,4.889294411,0.677581264,0.068808953,2.377975009,0.16362597,0.086011191,5.23154502,0.449971417,0.08191542,4.889294411,0.400508604
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician23,17,17,0.110667942,0.243469473,0.231875688,0.121954512,0.790841998,0.09644675,0.15244314,1.739852396,0.265228562,0.138584672,1.626030277,0.225342873,0.068808953,0.790841998,0.05441701,0.086011191,1.739852396,0.149646776,0.08191542,1.626030277,0.133196953
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician22,17,17,0.275228363,0.605502399,0.576668951,0.12134976,1.544252887,0.187394718,0.1516872,3.39735635,0.515335474,0.137897455,3.175099393,0.437838126,0.068946718,1.544252887,0.106471169,0.086183398,3.39735635,0.292795714,0.082079427,3.175099393,0.260610338
65-74,F,High,Chronic,Ischemic Heart Disease,Cardiology,Physician24,4,4,0.294863186,0.64869901,0.617808581,0.12134976,1.654420065,0.200763478,0.1516872,3.639724143,0.552099566,0.137897455,3.401611349,0.469073548,0.068946718,1.654420065,0.114066834,0.086183398,3.639724143,0.313683794,0.082079427,3.401611349,0.279202309
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician12,2,2,0.433654252,0.954039354,0.908608908,0.12134976,2.433149776,0.295262142,0.1516872,5.352929507,0.811970891,0.137897455,5.002737857,0.689864818,0.068946718,2.433149776,0.167757692,0.086183398,5.352929507,0.461333654,0.082079427,5.002737857,0.410621855
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician11,1,1,0.28755322,0.632617083,0.60249246,0.12134976,1.613405263,0.195786342,0.1516872,3.549491579,0.538412441,0.137897455,3.31728185,0.457444725,0.068946718,1.613405263,0.111238998,0.086183398,3.549491579,0.305907245,0.082079427,3.31728185,0.272280592
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician14,3,3,0.140195626,0.308430378,0.293743217,0.12134976,0.786610429,0.095454987,0.1516872,1.730542943,0.262501214,0.137897455,1.617329854,0.223025671,0.068946718,0.786610429,0.054234208,0.086183398,1.730542943,0.149144071,0.082079427,1.617329854,0.132749507
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician10,1,1,0.139525077,0.30695517,0.292338257,0.12134976,0.782848107,0.09499843,0.1516872,1.722265836,0.261245683,0.137897455,1.609594239,0.221958949,0.068946718,0.782848107,0.053974808,0.086183398,1.722265836,0.148430722,0.082079427,1.609594239,0.132114572
65-74,F,High,Chronic,Osteoporosis,Primary Care,Physician13,3,3,0.86548692,1.904071225,1.813401166,0.115598357,5.507821529,0.636695122,0.144497947,12.11720736,1.750911585,0.13136177,11.32449286,1.487605425,0.0697721,5.507821529,0.384292273,0.087215125,12.11720736,1.056803752,0.083062024,11.32449286,0.940635293
65-74,F,High,Chronic,Cancer,Oncology,Physician41,7,7,0.391831886,0.862030148,0.820981094,0.115598357,2.493555991,0.288250977,0.144497947,5.485823181,0.792690186,0.13136177,5.126937552,0.673483591,0.0697721,2.493555991,0.173980638,0.087215125,5.485823181,0.478446753,0.083062024,5.126937552,0.425853808
65-74,F,High,Chronic,Cancer,Oncology,Physician40,5,5,0.127599223,0.280718291,0.267350754,0.115598357,0.812021225,0.09386832,0.144497947,1.786446695,0.25813788,0.13136177,1.669576351,0.219318504,0.0697721,0.812021225,0.056656426,0.087215125,1.786446695,0.155805171,0.083062024,1.669576351,0.13867839
65-74,F,High,Chronic,Cancer,Oncology,Physician43,4,4,0.254844111,0.560657044,0.533959089,0.115598357,1.621787514,0.187475973,0.144497947,3.56793253,0.515558925,0.13136177,3.334516383,0.438027974,0.0697721,1.621787514,0.11315552,0.087215125,3.56793253,0.311177681,0.083062024,3.334516383,0.276971678
65-74,F,High,Chronic,Asthma,Primary Care,Physician12,6,6,0.402447518,0.88538454,0.843223372,0.115598357,2.561112195,0.296060363,0.144497947,5.634446828,0.814165998,0.13136177,5.265838157,0.69172982,0.0697721,2.561112195,0.178694176,0.087215125,5.634446828,0.491408983,0.083062024,5.265838157,0.437391173
65-74,F,High,Chronic,Asthma,Primary Care,Physician14,1,1,0.123076504,0.270768309,0.25787458,0.115598357,0.783239356,0.090541183,0.144497947,1.723126584,0.248988253,0.13136177,1.610398676,0.21154482,0.0697721,0.783239356,0.054648255,0.087215125,1.723126584,0.1502827,0.083062024,1.610398676,0.133762973
65-74,F,High,Chronic,Asthma,Primary Care,Physician10,3,3,0.119640368,0.26320881,0.250675057,0.103054809,0.826541167,0.085179042,0.128818511,1.818390568,0.234242366,0.117107737,1.699430438,0.199016453,0.065701454,0.826541167,0.054304957,0.082126818,1.818390568,0.14933863,0.078216017,1.699430438,0.13292268
65-74,F,High,Chronic,Asthma,Primary Care,Physician9,1,1,0.603519373,1.327742621,1.264516782,0.103054809,4.169442269,0.429681076,0.128818511,9.172772991,1.181622959,0.117107737,8.572685039,1.003927748,0.065701454,4.169442269,0.27393842,0.082126818,9.172772991,0.753330654,0.078216017,8.572685039,0.670521276
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician20,5,5,0.364977019,0.802949441,0.764713754,0.103054809,2.521461078,0.259848689,0.128818511,5.547214371,0.714583896,0.117107737,5.184312496,0.607123106,0.065701454,2.521461078,0.165663659,0.082126818,5.547214371,0.455575063,0.078216017,5.184312496,0.405496273
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician19,2,2,0.340114429,0.748251743,0.712620708,0.103054809,2.349696692,0.242147544,0.128818511,5.169332722,0.665905745,0.117107737,4.831152077,0.565765289,0.065701454,2.349696692,0.154378489,0.082126818,5.169332722,0.424540845,0.078216017,4.831152077,0.377873472
65-74,F,Low,Acute,G.I. Hemorrhage,Gastroenterologist,Physician18,4,4,0.337735138,0.743017303,0.707635527,0.103054809,2.333259247,0.240453586,0.128818511,5.133170344,0.661247361,0.117107737,4.797355461,0.561807443,0.065701454,2.333259247,0.153298525,0.082126818,5.133170344,0.421570944,0.078216017,4.797355461,0.375230035
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician8,7,7,0.232165226,0.510763497,0.486441426,0.103054809,1.603924495,0.165292132,0.128818511,3.528633888,0.454553364,0.117107737,3.29778868,0.386196571,0.065701454,1.603924495,0.105380171,0.082126818,3.528633888,0.289795472,0.078216017,3.29778868,0.257939895
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician5,3,3,0.624988355,1.374974381,1.309499411,0.112532329,3.216426739,0.361951993,0.140665412,7.076138827,0.995367981,0.127877647,6.613213857,0.845682227,0.071017403,3.216426739,0.228422274,0.088771754,7.076138827,0.628161254,0.084544527,6.613213857,0.55911104
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician4,3,3,0.155780961,0.342718115,0.326398205,0.112532329,0.801707816,0.090218048,0.140665412,1.763757196,0.248099632,0.127877647,1.648371211,0.210789832,0.071017403,0.801707816,0.056935207,0.088771754,1.763757196,0.156571819,0.084544527,1.648371211,0.139360765
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician6,3,3,1.246453126,2.742196878,2.611616074,0.112532329,6.414719782,0.721863359,0.140665412,14.11238352,1.985124237,0.127877647,13.18914348,1.686596633,0.071017403,6.414719782,0.45555674,0.088771754,14.11238352,1.252781035,0.084544527,13.18914348,1.115069902
65-74,F,Low,Acute,Joint Replacement,Orthopedics,Physician7,10,10,0.458116979,1.007857353,0.959864146,0.112532329,2.357643447,0.265311109,0.140665412,5.186815584,0.729605549,0.127877647,4.8474912,0.619885768,0.071017403,2.357643447,0.167433715,0.088771754,5.186815584,0.460442716,0.084544527,4.8474912,0.409828853
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician12,5,5,0.322233602,0.708913925,0.675156119,0.112532329,1.658336138,0.186616428,0.140665412,3.648339504,0.513195178,0.127877647,3.409663088,0.436019692,0.071017403,1.658336138,0.117770726,0.088771754,3.648339504,0.323869496,0.084544527,3.409663088,0.288268354
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician11,1,1,0.157903319,0.347387301,0.330845049,0.112532329,0.812630271,0.091447177,0.140665412,1.787786596,0.251479737,0.127877647,1.670828594,0.213661629,0.071017403,0.812630271,0.057710891,0.088771754,1.787786596,0.158704951,0.084544527,1.670828594,0.141259414
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician14,2,2,0.310249713,0.68254937,0.650047019,0.118247169,1.60035103,0.189236979,0.147808962,3.520772266,0.520401693,0.134371783,3.29044137,0.442142475,0.066733734,1.60035103,0.1067974,0.083417168,3.520772266,0.293692851,0.079444922,3.29044137,0.261408857
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician10,4,4,0.29617901,0.651593823,0.620565546,0.118247169,1.527770579,0.180654546,0.147808962,3.361095274,0.496800002,0.134371783,3.141210537,0.422090061,0.066733734,1.527770579,0.101953836,0.083417168,3.361095274,0.280373049,0.079444922,3.141210537,0.249553226
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician13,1,1,0.45664696,1.004623313,0.956784108,0.118247169,2.355507199,0.278532058,0.147808962,5.182115837,0.765963161,0.134371783,4.843098913,0.650775837,0.066733734,2.355507199,0.157191792,0.083417168,5.182115837,0.432277427,0.079444922,4.843098913,0.384759615
65-74,F,Low,Acute,Pneumonia,Primary Care,Physician9,1,1,0.156327641,0.34392081,0.327543628,0.118247169,0.806379797,0.095352128,0.147808962,1.774035554,0.262218353,0.134371783,1.657977153,0.222785347,0.066733734,0.806379797,0.053812735,0.083417168,1.774035554,0.147985022,0.079444922,1.657977153,0.131717865
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician25,8,8,0.63914545,1.40611999,1.339161895,0.118247169,3.296883236,0.38984711,0.147808962,7.253143119,1.072079552,0.134371783,6.778638429,0.910857734,0.066733734,3.296883236,0.22001333,0.083417168,7.253143119,0.605036657,0.079444922,6.778638429,0.5385284
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician23,2,2,0.458715547,1.009174203,0.961118288,0.118247169,2.36617752,0.279793794,0.147808962,5.205590544,0.769432933,0.134371783,4.865037892,0.653723817,0.066733734,2.36617752,0.157903862,0.083417168,5.205590544,0.43423562,0.079444922,4.865037892,0.386502555
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician22,1,1,0.347058931,0.763529648,0.727171093,0.10196714,2.40309518,0.245036743,0.127458925,5.286809395,0.673851044,0.11587175,4.94094336,0.572515755,0.073813455,2.40309518,0.177380759,0.092266819,5.286809395,0.487797086,0.087873161,4.94094336,0.434176312
65-74,F,Low,Acute,Percutaneous Coronary Intervention,Cardiology,Physician24,1,1,0.5920636,1.30253992,1.24051421,0.10196714,4.099549262,0.418019315,0.127458925,9.019008376,1.149553116,0.11587175,8.428979791,0.976680642,0.073813455,4.099549262,0.302601896,0.092266819,9.019008376,0.832155215,0.087873161,8.428979791,0.740681099
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician27,7,7,0.34074685,0.749643069,0.71394578,0.10196714,2.359389253,0.240580175,0.127458925,5.190656358,0.661595481,0.11587175,4.851080708,0.562103213,0.073813455,2.359389253,0.174154673,0.092266819,5.190656358,0.478925351,0.087873161,4.851080708,0.426279797
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician28,5,5,0.10954845,0.241006589,0.229530085,0.10196714,0.758532134,0.077345352,0.127458925,1.668770694,0.212699719,0.11587175,1.559598779,0.18071344,0.073813455,0.758532134,0.055989878,0.092266819,1.668770694,0.153972164,0.087873161,1.559598779,0.137046875
65-74,F,Low,Acute,Intracranial Hemorrhage,Neurology,Physician29,2,2,1.176016958,2.587237308,2.464035532,0.10196714,8.142941827,0.830312492,0.127458925,17.91447202,2.283359352,0.11587175,16.74249721,1.939982457,0.073813455,8.142941827,0.601058673,0.092266819,17.91447202,1.65291135,0.087873161,16.74249721,1.471216155
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician19,9,9,0.22972687,0.505399115,0.48133249,0.10196714,1.590667999,0.162195867,0.127458925,3.499469597,0.446038634,0.11587175,3.270532334,0.378962306,0.073813455,1.590667999,0.117412701,0.092266819,3.499469597,0.322884928,0.087873161,3.270532334,0.287392015
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician21,6,6,0.215576917,0.474269218,0.45168497,0.108258938,1.500559424,0.162448969,0.135323672,3.301230734,0.446734666,0.12302152,3.085262368,0.379553667,0.069691573,1.500559424,0.104576346,0.087114466,3.301230734,0.287584952,0.082966158,3.085262368,0.255972365
65-74,F,Low,Acute,Esophagitis,Gastroenterologist,Physician18,1,1,0.32263512,0.709797264,0.675997395,0.108258938,2.245756068,0.243123166,0.135323672,4.94066335,0.668588708,0.12302152,4.617442383,0.568044781,0.069691573,2.245756068,0.156510273,0.087114466,4.94066335,0.430403249,0.082966158,4.617442383,0.383091455
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician3,14,14,0.231919941,0.510223871,0.485927496,0.108258938,1.614317794,0.17476433,0.135323672,3.551499146,0.480601906,0.12302152,3.31915808,0.408327873,0.069691573,1.614317794,0.112504346,0.087114466,3.551499146,0.309386952,0.082966158,3.31915808,0.275377794
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician2,4,4,0.226952401,0.499295283,0.475519317,0.108258938,1.579740396,0.171021017,0.135323672,3.475428871,0.470307797,0.12302152,3.248064366,0.399581816,0.069691573,1.579740396,0.110094593,0.087114466,3.475428871,0.30276013,0.082966158,3.248064366,0.269479422
65-74,F,Low,Acute,Sepsis,Intensive Care,Physician1,3,3,0.3264649,0.718222781,0.684021696,0.108258938,2.272413898,0.246009115,0.135323672,4.999310576,0.676525066,0.12302152,4.672252875,0.574787651,0.069691573,2.272413898,0.158368099,0.087114466,4.999310576,0.435512271,0.082966158,4.672252875,0.387638871
65-74,F,Low,Acute,Spinal Fusion,Orthopedics,Physician8,2,2,0.448403732,0.98648821,0.939512581,0.108258938,3.121189664,0.337896678,0.135323672,6.866617261,0.929215863,0.12302152,6.417399309,0.789478219,0.069691573,3.121189664,0.217520617,0.087114466,6.866617261,0.598181696,0.082966158,6.417399309,0.532426966
65-74,F,Low,Acute,Spinal Fusion,Orthopedics,Physician7,1,1,0.264612035,0.582146477,0.554425216,0.105510947,2.39033463,0.252206471,0.131888684,5.258736186,0.693567796,0.119898804,4.914706716,0.589267457,0.072417468,2.39033463,0.173101981,0.090521835,5.258736186,0.476030447,0.086211271,4.914706716,0.423703113
65-74,F,Low,Acute,Seizures,Neurology,Physician28,3,3,0.084111394,0.185045066,0.176233396,0.105510947,0.759808135,0.080168076,0.131888684,1.671577898,0.22046221,0.119898804,1.562222334,0.187308589,0.072417468,0.759808135,0.055023381,0.090521835,1.671577898,0.151314298,0.086211271,1.562222334,0.134681173
65-74,F,Low,Acute,Seizures,Neurology,Physician29,3,3,0.089958533,0.197908772,0.188484544,0.105510947,0.812627422,0.085741089,0.131888684,1.787780328,0.235787995,0.119898804,1.670822736,0.200329648,0.072417468,0.812627422,0.05884842,0.090521835,1.787780328,0.161833155,0.086211271,1.670822736,0.144043752
65-74,F,Low,Acute,Seizures,Neurology,Physician30,1,1,0.173188719,0.381015181,0.362871601,0.105510947,1.564475296,0.165069271,0.131888684,3.441845651,0.453940494,0.119898804,3.216678178,0.385675866,0.072417468,1.564475296,0.113295339,0.090521835,3.441845651,0.311562183,0.086211271,3.216678178,0.277313914
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician12,4,4,0.173642227,0.3820129,0.363821809,0.105510947,1.568571999,0.165501518,0.131888684,3.450858398,0.455129174,0.119898804,3.225101306,0.386685789,0.072417468,1.568571999,0.113592012,0.090521835,3.450858398,0.312378033,0.086211271,3.225101306,0.278040083
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician11,3,3,0.352489519,0.775476942,0.738549469,0.105510947,3.184163201,0.335964076,0.131888684,7.005159042,0.923901209,0.119898804,6.54687761,0.784962794,0.072417468,3.184163201,0.230589036,0.090521835,7.005159042,0.634119848,0.086211271,6.54687761,0.56441464
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician14,1,1,0.307330697,0.676127534,0.643930985,0.112055155,1.587860852,0.177927994,0.140068944,3.493293874,0.489301985,0.127335404,3.26476063,0.415719613,0.067130348,1.587860852,0.106593652,0.083912936,3.493293874,0.293132544,0.079917081,3.26476063,0.260910141
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician10,3,3,0.315838833,0.694845433,0.661757555,0.112055155,1.631819154,0.182853749,0.140068944,3.590002138,0.502847809,0.127335404,3.355142185,0.427228385,0.067130348,1.631819154,0.109544588,0.083912936,3.590002138,0.301247618,0.079917081,3.355142185,0.268133171
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician13,1,1,0.604965418,1.330923919,1.26754659,0.112055155,3.125626277,0.350242538,0.140068944,6.87637781,0.96316698,0.127335404,6.426521318,0.818323687,0.067130348,3.125626277,0.209824381,0.083912936,6.87637781,0.577017048,0.079917081,6.426521318,0.513588828
65-74,F,Low,Acute,Urinary Tract Infections,Primary Care,Physician9,1,1,0.307555929,0.676623044,0.644402899,0.112055155,1.589024539,0.178058392,0.140068944,3.495853985,0.489660577,0.127335404,3.267153257,0.416024279,0.067130348,1.589024539,0.106671771,0.083912936,3.495853985,0.29334737,0.079917081,3.267153257,0.261101353
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician32,2,2,0.605793588,1.332745895,1.269281804,0.112055155,3.129905119,0.350722004,0.140068944,6.885791263,0.964485512,0.127335404,6.435318937,0.819443936,0.067130348,3.129905119,0.210111621,0.083912936,6.885791263,0.577806959,0.079917081,6.435318937,0.514291908
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician34,3,3,0.3161159,0.695454981,0.662338077,0.112055155,1.633250655,0.183014156,0.140068944,3.593151442,0.503288929,0.127335404,3.358085459,0.427603168,0.067130348,1.633250655,0.109640686,0.083912936,3.593151442,0.301511885,0.079917081,3.358085459,0.268368389
65-74,F,Low,Acute,Cellulitis,Dermatologist,Physician33,1,1,0.29984098,0.659650155,0.628238243,0.116599462,1.551179097,0.180866648,0.145749327,3.412594013,0.497383282,0.132499389,3.189340199,0.422585626,0.072861461,1.551179097,0.113021175,0.091076826,3.412594013,0.31080823,0.086739834,3.189340199,0.276642839
65-74,F,Low,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician19,3,3,0.159218057,0.350279726,0.333599739,0.116599462,0.823689018,0.096041696,0.145749327,1.812115839,0.264114665,0.132499389,1.693566205,0.224396487,0.072861461,0.823689018,0.060015185,0.091076826,1.812115839,0.165041758,0.086739834,1.693566205,0.146899651
65-74,F,Low,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician21,1,1,0.804536864,1.769981101,1.685696286,0.116599462,4.162142103,0.48530353,0.145749327,9.156712627,1.334584706,0.132499389,8.557675353,1.133886751,0.072861461,4.162142103,0.303259753,0.091076826,9.156712627,0.83396432,0.086739834,8.557675353,0.742291339
